,sessionID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,spaceID,stationID,userID,payment,provider,pricePolicy,costPerKWh,totalCost,operator
4329,AB04329,2021-03-09 21:39:32,2021-03-09 22:09:39,2021-03-09 22:02:41,35.0,0003-214-0002-0004,0003-214-0002,12516-28329,cash,Alfapower-(UK),l,1.42,49.699999999999996,Alfapower-(UK)
4330,AB04330,2020-08-22 00:14:28,2020-08-22 00:41:03,2020-08-22 00:36:54,3.36,0007-214-0001-0006,0007-214-0001,12551-28329,cash,Allego-BV,l,0.83,2.7887999999999997,Allego-BV
4331,AB04331,2020-02-01 05:28:13,2020-02-01 06:14:16,2020-02-01 06:09:56,14.6,0009-214-0001-0004,0009-214-0001,12382-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.85,12.41,AMB-(Àrea-metropolitana-de-Barcelona)
4332,AB04332,2020-06-21 17:02:50,2020-06-21 17:16:11,2020-06-21 17:07:44,9.72,0007-214-0000-0005,0007-214-0000,12345-28329,cash,Allego-BV,l,1.11,10.789200000000001,Allego-BV
4333,AB04333,2020-11-22 10:46:40,2020-11-22 11:50:39,2020-11-22 11:37:47,29.92,0005-214-0000-0006,0005-214-0000,12400-28329,cash,Alizé,l,1.08,32.3136,Alizé
4334,AB04334,2020-07-01 01:14:40,2020-07-01 01:51:13,2020-07-01 01:27:05,8.56,0005-214-0000-0006,0005-214-0000,12634-28329,card,Alizé,l,0.9,7.704000000000001,Alizé
4335,AB04335,2020-06-28 19:47:53,2020-06-28 20:41:57,2020-06-28 20:36:59,6.88,0004-214-0001-0004,0004-214-0001,12625-28329,card,Alfen,l,1.41,9.7008,Alfen
4336,AB04336,2020-08-28 13:19:28,2020-08-28 14:22:46,2020-08-28 13:44:22,11.2,0007-214-0000-0002,0007-214-0000,12687-28329,cash,Allego-BV,l,1.05,11.76,Allego-BV
4337,AB04337,2020-11-19 09:46:10,2020-11-19 10:18:27,2020-11-19 10:04:07,17.92,0005-214-0000-0001,0005-214-0000,12352-28329,cash,Alizé,l,1.46,26.163200000000003,Alizé
4338,AB04338,2020-03-11 23:25:06,2020-03-12 00:01:49,2020-03-11 23:31:47,16.92,0004-214-0000-0003,0004-214-0000,12463-28329,cash,Alfen,l,0.95,16.074,Alfen
4339,AB04339,2020-09-23 22:45:58,2020-09-23 23:02:22,2020-09-23 23:00:18,14.24,0007-214-0000-0008,0007-214-0000,12626-28329,cash,Allego-BV,l,1.0,14.24,Allego-BV
4340,AB04340,2020-08-12 07:52:26,2020-08-12 08:25:11,2020-08-12 08:25:07,18.32,0006-214-0000-0004,0006-214-0000,12576-28329,cash,Alizé-Liberté,l,1.14,20.8848,Alizé-Liberté
4341,AB04341,2020-06-21 00:18:11,2020-06-21 00:32:42,2020-06-21 00:20:47,23.72,0004-214-0000-0003,0004-214-0000,12677-28329,cash,Alfen,l,1.1,26.092000000000002,Alfen
4342,AB04342,2020-07-08 07:01:40,2020-07-08 08:16:09,2020-07-08 07:42:18,15.44,0004-214-0000-0003,0004-214-0000,12568-28329,card,Alfen,l,0.94,14.513599999999999,Alfen
4343,AB04343,2020-06-20 19:39:37,2020-06-20 20:20:57,2020-06-20 19:56:40,18.64,0004-214-0001-0007,0004-214-0001,12412-28329,cash,Alfen,l,0.74,13.7936,Alfen
4344,AB04344,2020-01-07 15:25:24,2020-01-07 15:43:06,2020-01-07 15:36:09,22.76,0004-214-0001-0004,0004-214-0001,12532-28329,card,Alfen,l,0.81,18.4356,Alfen
4345,AB04345,2020-09-09 14:11:51,2020-09-09 15:06:42,2020-09-09 14:40:51,2.28,0004-214-0001-0000,0004-214-0001,12524-28329,card,Alfen,l,0.84,1.9151999999999998,Alfen
4346,AB04346,2020-03-03 06:16:25,2020-03-03 06:38:55,2020-03-03 06:21:59,15.84,0000-214-0000-0005,0000-214-0000,12683-28329,card,AAE,l,0.7,11.088,AAE
4347,AB04347,2020-06-20 15:32:17,2020-06-20 16:01:12,2020-06-20 15:58:00,22.56,0002-214-0000-0003,0002-214-0000,12687-28329,cash,AGSM-Electrify-Verona,l,1.32,29.7792,AGSM-Electrify-Verona
4348,AB04348,2020-07-10 03:00:53,2020-07-10 03:08:18,2020-07-10 03:01:38,16.0,0000-214-0000-0007,0000-214-0000,12399-28329,card,AAE,l,1.09,17.44,AAE
4349,AB04349,2020-11-24 03:00:14,2020-11-24 03:17:14,2020-11-24 03:10:13,32.32,0008-214-0001-0009,0008-214-0001,12521-28329,card,AlterBase---Sorégies-(FR),l,1.36,43.955200000000005,AlterBase---Sorégies-(FR)
4350,AB04350,2021-02-04 14:24:34,2021-02-04 15:16:15,2021-02-04 15:09:36,10.76,0008-214-0000-0003,0008-214-0000,12356-28329,cash,AlterBase---Sorégies-(FR),l,1.38,14.848799999999999,AlterBase---Sorégies-(FR)
4351,AB04351,2020-03-02 19:34:38,2020-03-02 19:37:24,2020-03-02 19:36:45,22.64,0008-214-0000-0002,0008-214-0000,12631-28329,cash,AlterBase---Sorégies-(FR),l,1.39,31.4696,AlterBase---Sorégies-(FR)
4352,AB04352,2020-04-14 13:57:50,2020-04-14 14:41:38,2020-04-14 14:06:57,19.36,0007-214-0000-0002,0007-214-0000,12551-28329,cash,Allego-BV,l,0.75,14.52,Allego-BV
4353,AB04353,2020-03-06 09:22:24,2020-03-06 09:24:48,2020-03-06 09:24:01,27.2,0000-214-0000-0001,0000-214-0000,12368-28329,cash,AAE,l,0.91,24.752,AAE
4354,AB04354,2020-12-07 18:32:57,2020-12-07 18:45:29,2020-12-07 18:41:52,38.84,0006-214-0000-0002,0006-214-0000,12633-28329,cash,Alizé-Liberté,l,0.75,29.130000000000003,Alizé-Liberté
4355,AB04355,2020-12-30 12:25:25,2020-12-30 13:04:51,2020-12-30 12:30:38,10.64,0007-214-0001-0004,0007-214-0001,12582-28329,card,Allego-BV,l,1.4,14.895999999999999,Allego-BV
4356,AB04356,2020-02-06 16:54:03,2020-02-06 17:50:51,2020-02-06 17:27:12,37.76,0000-214-0000-0006,0000-214-0000,12520-28329,cash,AAE,l,1.25,47.199999999999996,AAE
4357,AB04357,2020-05-18 17:32:07,2020-05-18 18:28:55,2020-05-18 17:59:09,34.64,0007-214-0001-0004,0007-214-0001,12573-28329,cash,Allego-BV,l,1.01,34.9864,Allego-BV
4358,AB04358,2020-04-14 04:27:13,2020-04-14 04:54:52,2020-04-14 04:33:44,15.6,0001-214-0001-0000,0001-214-0001,12556-28329,card,AeroVironment,l,0.85,13.26,AeroVironment
4359,AB04359,2020-03-01 10:45:27,2020-03-01 11:33:14,2020-03-01 11:08:50,20.0,0007-214-0001-0007,0007-214-0001,12576-28329,card,Allego-BV,l,1.19,23.799999999999997,Allego-BV
4360,AB04360,2020-10-10 07:11:45,2020-10-10 07:31:39,2020-10-10 07:30:42,27.08,0001-214-0000-0001,0001-214-0000,12458-28329,cash,AeroVironment,l,1.5,40.62,AeroVironment
4361,AB04361,2020-07-12 07:59:05,2020-07-12 08:18:34,2020-07-12 08:14:28,5.36,0009-214-0001-0007,0009-214-0001,12482-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,0.83,4.4488,AMB-(Àrea-metropolitana-de-Barcelona)
4362,AB04362,2020-07-26 00:07:40,2020-07-26 00:41:16,2020-07-26 00:36:12,13.68,0000-214-0000-0005,0000-214-0000,12669-28329,cash,AAE,l,0.7,9.575999999999999,AAE
4363,AB04363,2020-05-05 20:09:11,2020-05-05 21:20:14,2020-05-05 21:18:41,26.44,0006-214-0000-0001,0006-214-0000,12621-28329,card,Alizé-Liberté,l,1.41,37.2804,Alizé-Liberté
4364,AB04364,2021-01-28 15:41:31,2021-01-28 16:49:12,2021-01-28 16:12:04,3.64,0000-214-0000-0002,0000-214-0000,12574-28329,card,AAE,l,0.99,3.6036,AAE
4365,AB04365,2021-01-04 05:13:12,2021-01-04 05:30:14,2021-01-04 05:15:53,24.44,0008-214-0001-0002,0008-214-0001,12681-28329,card,AlterBase---Sorégies-(FR),l,1.11,27.128400000000003,AlterBase---Sorégies-(FR)
4366,AB04366,2020-09-07 16:20:14,2020-09-07 17:08:43,2020-09-07 17:08:41,2.04,0001-214-0001-0002,0001-214-0001,12655-28329,cash,AeroVironment,l,0.76,1.5504,AeroVironment
4367,AB04367,2020-07-04 04:32:03,2020-07-04 05:19:04,2020-07-04 05:02:49,20.48,0007-214-0001-0005,0007-214-0001,12483-28329,cash,Allego-BV,l,1.28,26.2144,Allego-BV
4368,AB04368,2020-08-29 09:22:29,2020-08-29 09:39:48,2020-08-29 09:32:51,8.16,0007-214-0001-0001,0007-214-0001,12619-28329,cash,Allego-BV,l,1.19,9.7104,Allego-BV
4369,AB04369,2020-02-29 02:06:18,2020-02-29 02:43:58,2020-02-29 02:39:33,22.84,0005-214-0000-0005,0005-214-0000,12389-28329,cash,Alizé,l,0.72,16.4448,Alizé
4370,AB04370,2020-02-26 04:25:44,2020-02-26 05:09:31,2020-02-26 04:40:22,16.52,0001-214-0000-0000,0001-214-0000,12462-28329,cash,AeroVironment,l,0.9,14.868,AeroVironment
4371,AB04371,2020-04-05 01:23:35,2020-04-05 02:30:41,2020-04-05 02:16:01,12.4,0000-214-0000-0003,0000-214-0000,12396-28329,card,AAE,l,1.33,16.492,AAE
4372,AB04372,2021-02-22 15:54:15,2021-02-22 16:08:55,2021-02-22 15:56:37,28.24,0009-214-0000-0004,0009-214-0000,12372-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.73,20.615199999999998,AMB-(Àrea-metropolitana-de-Barcelona)
4373,AB04373,2020-10-14 20:09:45,2020-10-14 20:57:27,2020-10-14 20:49:09,12.12,0005-214-0000-0003,0005-214-0000,12420-28329,cash,Alizé,l,1.37,16.604400000000002,Alizé
4374,AB04374,2020-09-04 07:34:21,2020-09-04 08:08:20,2020-09-04 08:05:55,2.8,0006-214-0000-0002,0006-214-0000,12651-28329,card,Alizé-Liberté,l,0.79,2.2119999999999997,Alizé-Liberté
4375,AB04375,2020-09-06 22:10:54,2020-09-06 22:22:58,2020-09-06 22:18:38,16.24,0006-214-0000-0003,0006-214-0000,12555-28329,card,Alizé-Liberté,l,1.39,22.573599999999995,Alizé-Liberté
4376,AB04376,2020-01-28 03:38:09,2020-01-28 04:10:05,2020-01-28 04:03:56,13.6,0003-214-0000-0001,0003-214-0000,12369-28329,cash,Alfapower-(UK),l,1.31,17.816,Alfapower-(UK)
4377,AB04377,2020-08-29 06:21:01,2020-08-29 06:48:00,2020-08-29 06:47:17,28.0,0000-214-0000-0004,0000-214-0000,12665-28329,cash,AAE,l,0.77,21.560000000000002,AAE
4378,AB04378,2021-01-20 12:57:10,2021-01-20 14:11:09,2021-01-20 13:48:01,38.44,0007-214-0000-0008,0007-214-0000,12494-28329,card,Allego-BV,l,0.78,29.9832,Allego-BV
4379,AB04379,2020-02-04 02:56:47,2020-02-04 03:31:50,2020-02-04 02:58:46,17.48,0007-214-0000-0004,0007-214-0000,12472-28329,card,Allego-BV,l,1.29,22.549200000000003,Allego-BV
4380,AB04380,2020-06-04 23:03:17,2020-06-04 23:21:49,2020-06-04 23:14:22,39.08,0008-214-0000-0004,0008-214-0000,12437-28329,card,AlterBase---Sorégies-(FR),l,0.88,34.3904,AlterBase---Sorégies-(FR)
4381,AB04381,2021-01-12 09:27:13,2021-01-12 09:35:46,2021-01-12 09:35:16,8.88,0005-214-0000-0006,0005-214-0000,12441-28329,cash,Alizé,l,0.76,6.748800000000001,Alizé
4382,AB04382,2020-11-17 04:28:17,2020-11-17 05:16:45,2020-11-17 04:54:49,7.04,0008-214-0001-0006,0008-214-0001,12574-28329,cash,AlterBase---Sorégies-(FR),l,1.23,8.6592,AlterBase---Sorégies-(FR)
4383,AB04383,2020-05-12 17:56:07,2020-05-12 18:57:41,2020-05-12 18:23:25,32.08,0008-214-0001-0008,0008-214-0001,12487-28329,card,AlterBase---Sorégies-(FR),l,1.12,35.9296,AlterBase---Sorégies-(FR)
4384,AB04384,2020-09-26 21:04:35,2020-09-26 21:22:58,2020-09-26 21:17:19,22.64,0001-214-0000-0002,0001-214-0000,12657-28329,card,AeroVironment,l,1.17,26.488799999999998,AeroVironment
4385,AB04385,2020-09-26 05:27:01,2020-09-26 05:46:54,2020-09-26 05:32:02,32.68,0009-214-0001-0000,0009-214-0001,12652-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.09,35.6212,AMB-(Àrea-metropolitana-de-Barcelona)
4386,AB04386,2020-09-19 12:38:06,2020-09-19 12:46:56,2020-09-19 12:45:12,23.96,0006-214-0000-0001,0006-214-0000,12453-28329,cash,Alizé-Liberté,l,1.32,31.627200000000002,Alizé-Liberté
4387,AB04387,2020-09-30 04:56:41,2020-09-30 05:19:21,2020-09-30 05:17:14,29.72,0001-214-0000-0004,0001-214-0000,12386-28329,cash,AeroVironment,l,1.24,36.852799999999995,AeroVironment
4388,AB04388,2021-02-09 19:45:20,2021-02-09 20:46:11,2021-02-09 20:00:50,21.88,0005-214-0000-0006,0005-214-0000,12399-28329,cash,Alizé,l,1.18,25.818399999999997,Alizé
4389,AB04389,2020-01-22 05:31:25,2020-01-22 06:11:59,2020-01-22 06:10:27,26.92,0003-214-0000-0005,0003-214-0000,12554-28329,card,Alfapower-(UK),l,1.09,29.342800000000004,Alfapower-(UK)
4390,AB04390,2020-05-28 12:10:06,2020-05-28 12:45:36,2020-05-28 12:41:44,15.96,0000-214-0000-0007,0000-214-0000,12626-28329,card,AAE,l,1.27,20.2692,AAE
4391,AB04391,2020-02-17 01:24:26,2020-02-17 01:49:12,2020-02-17 01:36:39,22.8,0006-214-0000-0004,0006-214-0000,12487-28329,cash,Alizé-Liberté,l,1.06,24.168000000000003,Alizé-Liberté
4392,AB04392,2020-11-05 11:23:17,2020-11-05 11:25:29,2020-11-05 11:24:15,16.76,0001-214-0000-0007,0001-214-0000,12654-28329,cash,AeroVironment,l,0.9,15.084000000000001,AeroVironment
4393,AB04393,2020-01-23 02:15:29,2020-01-23 02:51:31,2020-01-23 02:29:10,20.96,0006-214-0000-0003,0006-214-0000,12547-28329,cash,Alizé-Liberté,l,1.01,21.169600000000003,Alizé-Liberté
4394,AB04394,2020-09-02 09:17:12,2020-09-02 09:42:24,2020-09-02 09:32:58,11.48,0008-214-0001-0000,0008-214-0001,12477-28329,cash,AlterBase---Sorégies-(FR),l,0.84,9.6432,AlterBase---Sorégies-(FR)
4395,AB04395,2021-03-08 16:23:12,2021-03-08 16:52:04,2021-03-08 16:28:18,27.56,0005-214-0000-0006,0005-214-0000,12444-28329,cash,Alizé,l,1.18,32.520799999999994,Alizé
4396,AB04396,2021-03-10 21:39:48,2021-03-10 22:19:19,2021-03-10 22:11:45,39.44,0008-214-0000-0000,0008-214-0000,12490-28329,card,AlterBase---Sorégies-(FR),l,0.91,35.8904,AlterBase---Sorégies-(FR)
4397,AB04397,2021-01-13 05:55:09,2021-01-13 06:36:55,2021-01-13 06:13:37,4.88,0003-214-0001-0002,0003-214-0001,12629-28329,card,Alfapower-(UK),l,0.96,4.6848,Alfapower-(UK)
4398,AB04398,2021-01-09 00:18:01,2021-01-09 01:14:11,2021-01-09 01:04:44,29.56,0002-214-0002-0008,0002-214-0002,12607-28329,card,AGSM-Electrify-Verona,l,1.27,37.541199999999996,AGSM-Electrify-Verona
4399,AB04399,2020-12-23 23:52:57,2020-12-24 00:06:58,2020-12-23 23:53:50,35.28,0001-214-0001-0005,0001-214-0001,12434-28329,cash,AeroVironment,l,1.47,51.8616,AeroVironment
4400,AB04400,2020-02-28 13:47:14,2020-02-28 14:37:13,2020-02-28 14:03:42,11.88,0001-214-0001-0000,0001-214-0001,12507-28329,card,AeroVironment,l,1.11,13.186800000000002,AeroVironment
4401,AB04401,2020-09-14 04:26:43,2020-09-14 04:42:54,2020-09-14 04:37:02,24.68,0003-214-0001-0000,0003-214-0001,12348-28329,cash,Alfapower-(UK),l,1.36,33.564800000000005,Alfapower-(UK)
4402,AB04402,2021-01-09 15:49:13,2021-01-09 15:57:21,2021-01-09 15:54:35,38.32,0006-214-0000-0002,0006-214-0000,12536-28329,cash,Alizé-Liberté,l,1.27,48.6664,Alizé-Liberté
4403,AB04403,2020-11-03 17:59:24,2020-11-03 18:33:02,2020-11-03 18:03:40,32.36,0004-214-0000-0002,0004-214-0000,12579-28329,cash,Alfen,l,1.25,40.45,Alfen
4404,AB04404,2020-08-23 19:02:08,2020-08-23 19:55:45,2020-08-23 19:51:22,6.08,0002-214-0002-0004,0002-214-0002,12383-28329,card,AGSM-Electrify-Verona,l,1.16,7.0527999999999995,AGSM-Electrify-Verona
4405,AB04405,2020-03-02 06:41:36,2020-03-02 07:28:23,2020-03-02 07:17:02,15.76,0001-214-0001-0007,0001-214-0001,12588-28329,card,AeroVironment,l,0.8,12.608,AeroVironment
4406,AB04406,2020-10-29 23:23:57,2020-10-29 23:59:46,2020-10-29 23:34:34,15.88,0008-214-0001-0009,0008-214-0001,12575-28329,card,AlterBase---Sorégies-(FR),l,0.7,11.116,AlterBase---Sorégies-(FR)
4407,AB04407,2020-11-08 20:50:55,2020-11-08 21:38:43,2020-11-08 21:09:28,9.36,0008-214-0000-0001,0008-214-0000,12500-28329,cash,AlterBase---Sorégies-(FR),l,1.28,11.9808,AlterBase---Sorégies-(FR)
4408,AB04408,2020-03-23 12:35:20,2020-03-23 13:04:00,2020-03-23 12:44:33,16.72,0008-214-0001-0009,0008-214-0001,12406-28329,card,AlterBase---Sorégies-(FR),l,0.7,11.703999999999999,AlterBase---Sorégies-(FR)
4409,AB04409,2020-03-17 23:58:46,2020-03-18 00:47:35,2020-03-18 00:39:47,16.12,0008-214-0000-0004,0008-214-0000,12648-28329,card,AlterBase---Sorégies-(FR),l,1.12,18.0544,AlterBase---Sorégies-(FR)
4410,AB04410,2020-08-15 17:57:17,2020-08-15 18:57:53,2020-08-15 18:47:16,5.2,0001-214-0000-0007,0001-214-0000,12447-28329,card,AeroVironment,l,1.13,5.8759999999999994,AeroVironment
4411,AB04411,2020-01-13 11:57:23,2020-01-13 12:37:25,2020-01-13 12:33:57,17.6,0005-214-0000-0004,0005-214-0000,12380-28329,card,Alizé,l,1.0,17.6,Alizé
4412,AB04412,2020-08-30 09:18:46,2020-08-30 10:02:19,2020-08-30 09:37:11,39.76,0008-214-0001-0003,0008-214-0001,12563-28329,card,AlterBase---Sorégies-(FR),l,1.21,48.10959999999999,AlterBase---Sorégies-(FR)
4413,AB04413,2020-02-22 06:41:56,2020-02-22 07:21:57,2020-02-22 07:06:56,8.28,0004-214-0001-0005,0004-214-0001,12349-28329,card,Alfen,l,1.2,9.935999999999998,Alfen
4414,AB04414,2020-02-23 23:29:04,2020-02-24 00:16:45,2020-02-24 00:04:16,28.84,0002-214-0001-0000,0002-214-0001,12346-28329,card,AGSM-Electrify-Verona,l,1.0,28.84,AGSM-Electrify-Verona
4415,AB04415,2020-04-07 23:51:51,2020-04-08 00:36:32,2020-04-08 00:03:18,18.12,0002-214-0002-0003,0002-214-0002,12353-28329,cash,AGSM-Electrify-Verona,l,1.23,22.2876,AGSM-Electrify-Verona
4416,AB04416,2021-01-19 23:42:31,2021-01-19 23:57:53,2021-01-19 23:48:45,16.96,0006-214-0000-0004,0006-214-0000,12465-28329,card,Alizé-Liberté,l,1.25,21.200000000000003,Alizé-Liberté
4417,AB04417,2020-03-03 05:29:41,2020-03-03 06:32:12,2020-03-03 05:53:29,0.4,0005-214-0000-0005,0005-214-0000,12673-28329,cash,Alizé,l,1.3,0.52,Alizé
4418,AB04418,2020-12-19 09:39:37,2020-12-19 10:00:29,2020-12-19 09:43:02,17.84,0007-214-0001-0001,0007-214-0001,12390-28329,card,Allego-BV,l,1.0,17.84,Allego-BV
4419,AB04419,2020-07-15 11:26:28,2020-07-15 12:16:18,2020-07-15 11:47:12,16.52,0005-214-0000-0006,0005-214-0000,12459-28329,card,Alizé,l,1.45,23.953999999999997,Alizé
4420,AB04420,2021-02-26 10:46:29,2021-02-26 11:57:28,2021-02-26 11:29:20,22.92,0006-214-0000-0001,0006-214-0000,12405-28329,cash,Alizé-Liberté,l,1.24,28.420800000000003,Alizé-Liberté
4421,AB04421,2020-08-11 17:18:36,2020-08-11 17:59:43,2020-08-11 17:58:44,8.84,0005-214-0000-0004,0005-214-0000,12353-28329,card,Alizé,l,1.35,11.934000000000001,Alizé
4422,AB04422,2020-05-16 05:24:21,2020-05-16 05:56:32,2020-05-16 05:41:28,26.96,0008-214-0000-0004,0008-214-0000,12533-28329,cash,AlterBase---Sorégies-(FR),l,0.92,24.8032,AlterBase---Sorégies-(FR)
4423,AB04423,2021-01-07 09:12:40,2021-01-07 09:43:49,2021-01-07 09:18:26,5.76,0002-214-0002-0009,0002-214-0002,12662-28329,card,AGSM-Electrify-Verona,l,0.87,5.0112,AGSM-Electrify-Verona
4424,AB04424,2020-05-23 12:15:22,2020-05-23 12:49:29,2020-05-23 12:47:29,11.4,0006-214-0000-0004,0006-214-0000,12613-28329,cash,Alizé-Liberté,l,1.39,15.846,Alizé-Liberté
4425,AB04425,2020-09-23 12:32:13,2020-09-23 13:02:37,2020-09-23 12:54:37,20.44,0000-214-0000-0006,0000-214-0000,12578-28329,card,AAE,l,1.32,26.980800000000002,AAE
4426,AB04426,2020-08-14 09:33:44,2020-08-14 09:40:01,2020-08-14 09:35:27,35.52,0004-214-0000-0003,0004-214-0000,12475-28329,cash,Alfen,l,0.82,29.1264,Alfen
4427,AB04427,2020-09-18 18:36:58,2020-09-18 19:05:43,2020-09-18 18:39:09,11.6,0002-214-0002-0000,0002-214-0002,12426-28329,cash,AGSM-Electrify-Verona,l,1.26,14.616,AGSM-Electrify-Verona
4428,AB04428,2021-03-13 18:20:42,2021-03-13 18:41:14,2021-03-13 18:37:40,7.96,0001-214-0001-0008,0001-214-0001,12574-28329,card,AeroVironment,l,1.37,10.9052,AeroVironment
4429,AB04429,2021-02-16 15:47:22,2021-02-16 17:03:43,2021-02-16 16:49:43,18.52,0006-214-0000-0000,0006-214-0000,12515-28329,cash,Alizé-Liberté,l,1.24,22.9648,Alizé-Liberté
4430,AB04430,2020-06-22 00:32:40,2020-06-22 01:01:11,2020-06-22 00:52:47,38.76,0000-214-0000-0004,0000-214-0000,12400-28329,card,AAE,l,0.85,32.946,AAE
4431,AB04431,2020-10-06 20:26:47,2020-10-06 20:50:31,2020-10-06 20:49:01,21.68,0004-214-0001-0007,0004-214-0001,12415-28329,cash,Alfen,l,1.47,31.8696,Alfen
4432,AB04432,2020-03-21 11:09:55,2020-03-21 11:34:34,2020-03-21 11:34:34,37.48,0008-214-0001-0004,0008-214-0001,12610-28329,cash,AlterBase---Sorégies-(FR),l,1.08,40.4784,AlterBase---Sorégies-(FR)
4433,AB04433,2020-07-27 19:46:29,2020-07-27 21:00:33,2020-07-27 20:40:21,35.92,0000-214-0000-0001,0000-214-0000,12504-28329,card,AAE,l,0.95,34.124,AAE
4434,AB04434,2020-03-16 14:00:02,2020-03-16 14:37:09,2020-03-16 14:06:08,38.68,0005-214-0000-0002,0005-214-0000,12550-28329,card,Alizé,l,1.07,41.3876,Alizé
4435,AB04435,2020-05-01 12:56:32,2020-05-01 13:02:33,2020-05-01 13:01:28,25.6,0006-214-0000-0000,0006-214-0000,12392-28329,card,Alizé-Liberté,l,0.79,20.224000000000004,Alizé-Liberté
4436,AB04436,2020-07-03 09:21:38,2020-07-03 10:02:55,2020-07-03 09:35:54,12.0,0009-214-0000-0006,0009-214-0000,12592-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.35,16.200000000000003,AMB-(Àrea-metropolitana-de-Barcelona)
4437,AB04437,2020-01-12 08:55:59,2020-01-12 09:42:48,2020-01-12 09:33:39,18.72,0005-214-0000-0001,0005-214-0000,12667-28329,cash,Alizé,l,1.05,19.656,Alizé
4438,AB04438,2021-01-05 17:29:58,2021-01-05 17:44:43,2021-01-05 17:30:34,18.4,0001-214-0001-0003,0001-214-0001,12647-28329,cash,AeroVironment,l,1.17,21.528,AeroVironment
4439,AB04439,2021-02-10 17:14:10,2021-02-10 17:58:41,2021-02-10 17:29:29,34.36,0004-214-0001-0003,0004-214-0001,12666-28329,card,Alfen,l,0.98,33.6728,Alfen
4440,AB04440,2021-02-01 00:07:48,2021-02-01 00:49:50,2021-02-01 00:24:32,22.68,0009-214-0000-0002,0009-214-0000,12411-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.42,32.2056,AMB-(Àrea-metropolitana-de-Barcelona)
4441,AB04441,2020-02-10 04:52:32,2020-02-10 05:15:22,2020-02-10 05:08:01,27.0,0009-214-0000-0004,0009-214-0000,12552-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.42,38.339999999999996,AMB-(Àrea-metropolitana-de-Barcelona)
4442,AB04442,2020-06-09 23:27:38,2020-06-10 00:04:43,2020-06-10 00:00:45,9.44,0006-214-0000-0004,0006-214-0000,12612-28329,cash,Alizé-Liberté,l,1.06,10.0064,Alizé-Liberté
4443,AB04443,2021-03-04 10:52:00,2021-03-04 11:27:45,2021-03-04 11:06:21,31.52,0006-214-0000-0001,0006-214-0000,12445-28329,card,Alizé-Liberté,l,0.94,29.6288,Alizé-Liberté
4444,AB04444,2020-07-20 23:32:25,2020-07-20 23:40:50,2020-07-20 23:35:27,24.8,0002-214-0002-0001,0002-214-0002,12603-28329,cash,AGSM-Electrify-Verona,l,1.44,35.711999999999996,AGSM-Electrify-Verona
4445,AB04445,2020-04-10 00:29:20,2020-04-10 01:27:52,2020-04-10 01:25:14,37.56,0003-214-0002-0004,0003-214-0002,12638-28329,card,Alfapower-(UK),l,1.02,38.3112,Alfapower-(UK)
4446,AB04446,2020-02-23 10:08:54,2020-02-23 11:33:01,2020-02-23 11:06:41,18.64,0008-214-0001-0006,0008-214-0001,12535-28329,cash,AlterBase---Sorégies-(FR),l,0.88,16.403200000000002,AlterBase---Sorégies-(FR)
4447,AB04447,2020-08-20 07:22:29,2020-08-20 07:41:43,2020-08-20 07:39:03,18.8,0007-214-0000-0003,0007-214-0000,12435-28329,card,Allego-BV,l,1.4,26.32,Allego-BV
4448,AB04448,2020-06-20 08:17:23,2020-06-20 09:06:11,2020-06-20 08:44:35,19.76,0002-214-0001-0002,0002-214-0001,12522-28329,card,AGSM-Electrify-Verona,l,1.27,25.095200000000002,AGSM-Electrify-Verona
4449,AB04449,2020-06-09 11:21:43,2020-06-09 12:32:46,2020-06-09 11:56:07,5.88,0002-214-0001-0001,0002-214-0001,12677-28329,cash,AGSM-Electrify-Verona,l,0.79,4.6452,AGSM-Electrify-Verona
4450,AB04450,2020-04-06 06:16:23,2020-04-06 06:21:42,2020-04-06 06:16:28,31.12,0002-214-0000-0004,0002-214-0000,12431-28329,card,AGSM-Electrify-Verona,l,0.99,30.8088,AGSM-Electrify-Verona
4451,AB04451,2020-10-15 08:06:24,2020-10-15 08:40:20,2020-10-15 08:27:55,34.96,0006-214-0000-0004,0006-214-0000,12368-28329,card,Alizé-Liberté,l,1.37,47.8952,Alizé-Liberté
4452,AB04452,2020-09-01 15:31:36,2020-09-01 16:36:02,2020-09-01 16:15:22,21.8,0009-214-0000-0006,0009-214-0000,12515-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.03,22.454,AMB-(Àrea-metropolitana-de-Barcelona)
4453,AB04453,2020-08-17 05:50:34,2020-08-17 06:10:55,2020-08-17 06:06:01,22.08,0003-214-0000-0003,0003-214-0000,12354-28329,cash,Alfapower-(UK),l,1.48,32.678399999999996,Alfapower-(UK)
4454,AB04454,2020-03-09 08:24:11,2020-03-09 09:09:01,2020-03-09 09:06:01,33.04,0002-214-0002-0002,0002-214-0002,12553-28329,cash,AGSM-Electrify-Verona,l,0.91,30.0664,AGSM-Electrify-Verona
